avg_correction_boundary_selected_count,hologram_mode,avg_correction_rewrite_coverage_fraction,correction_residual_capture_rate,all_ablations_modeled,avg_correction_residual_candidate_count,avg_correction_spillover_fraction,no_correction_write_success,block_dropout_success_rate,failure_count_partial_hologram_correction_failure,oomphlap_retry_candidate_count,hologram_largest_cluster_bbox_fraction,distributed_dropout_threshold_crossing_rate,correction_residual_coverage_fraction,hologram_threshold_gap_closed_fraction,phase_noise_recovery_delta,oomphlap_final_bit_error_count,correction_interior_rewrite_coverage_fraction,hologram_threshold_gap_after_recovery,claim,avg_hologram_diff_count,avg_oomphlap_retry_targeted_success_rate,avg_hologram_geometry_score,no_verify_success,correction_residual_recovery_delta,uplift_vs_no_verify,avg_residual_recovery_delta,avg_hologram_missing_count,avg_oomphlap_initial_bit_error_count,oomphlap_min_threshold_distance,oomphlap_channel_failure,avg_correction_interior_rewrite_coverage_fraction,avg_correction_residual_coverage_fraction,pipeline_failure_rate,avg_correction_spillover_capture_rate,correction_rewrite_applied,correction_spillover_capture_rate,failure_count_multi_stage,hologram_damage_cluster_count,avg_correction_attempts_used,avg_correction_boundary_rewrite_fraction,correction_used_second_pass,distributed_dropout_recovery_delta,oomphlap_verify_channel_failure_trigger_rate,hologram_geometry_score,avg_correction_residual_capture_rate,ssim_pipeline,avg_correction_boundary_rewrite_coverage_fraction,hologram_damage_fraction,focus_source_missing_rate,avg_hologram_focus_boundary_share,oomphlap_retry_margin_strategy_rate,oomphlap_channel_failure_stuck_high_rate,spillover_usage_rate,correction_total_recovery_delta,n_trials,rewrite_usage_rate,ssim_no_verify,avg_correction_interior_selected_count,avg_correction_residual_selected_count,hologram_missing_to_diff_ratio,correction_attempts_used,oomphlap_channel_failure_stuck_low_rate,scenario_seed,hologram_diff_count,correction_rewrite_coverage_fraction,correction_best_stage,oomphlap_retry_candidate_source_failed_channel_rate,correction_interior_rewrite_fraction,oomphlap_retry_max_attempts,correction_boundary_selected_count,hologram_threshold_crossed_after_recovery,corrupt_size,correction_spillover_candidate_count,avg_hologram_threshold_gap_after_recovery,uplift_vs_no_consolidate_bleach,hologram_missing_count,correction_spillover_coverage_fraction,correction_second_pass_recovery_delta,oomphlap_retry_strategy,oomphlap_verify_rate,correction_residual_candidate_count,oomphlap_retry_succeeded,avg_hologram_focus_interior_share,correction_rewrite_recovery_delta,avg_oomphlap_retry_attempts_used,avg_hologram_largest_cluster_bbox_fraction,avg_hologram_missing_to_diff_ratio,avg_correction_boundary_candidate_count,avg_rewrite_recovery_delta,failure_reason_no_correction_write,failure_count_critical_node_backlog,hologram_focus_boundary_share,hologram_focus_interior_share,avg_spillover_recovery_delta,no_consolidate_bleach_success,block_dropout_threshold_crossing_rate,oomphlap_retry_draw_minus_success_rate,oomphlap_verify_trigger_margin,correction_rewrite_fraction,oomphlap_verify_margin_trigger_rate,avg_correction_interior_rewrite_fraction,correction_residual_selected_count,oomphlap_channel_failure_none_rate,second_pass_usage_rate,correction_boundary_rewrite_fraction,oomphlap_retry_candidate_source_error_indices_rate,hologram_focus_source,avg_correction_rewrite_fraction,avg_oomphlap_min_threshold_distance,hologram_missing_fraction,avg_oomphlap_final_bit_error_count,hologram_severity_score,no_verify_success_rate,avg_total_recovery_delta,avg_second_pass_recovery_delta,threshold_crossing_recovery_rate,hologram_largest_cluster_fill_ratio,ssim_no_correction_write,oomphlap_channel_failure_random_rate,uplift_vs_no_correction_write,avg_hologram_damage_cluster_count,phase_noise_threshold_crossing_rate,oomphlap_retry_success_rate_given_attempt,correction_boundary_candidate_count,failure_detail_full,avg_correction_spillover_candidate_count,avg_failed_oomphlap_retry_draw_minus_success_rate,avg_correction_spillover_selected_count,correction_spillover_selected_count,oomphlap_verify_trigger_channel_failure,oomphlap_retry_targeted_strategy_rate,avg_oomphlap_retry_draw_minus_success_rate,avg_hologram_largest_cluster_share,correction_first_pass_recovery_delta,oomphlap_retry_targeted_success_rate,distributed_dropout_success_rate,avg_correction_interior_rewrite_capture_rate,oomphlap_retry_attempts_used,avg_hologram_threshold_gap_closed_fraction,declared_ablation_count,failure_reason_full,avg_hologram_severity_score,correction_interior_selected_count,uplift_vs_modeled_ablations,avg_failed_hologram_threshold_gap_after_recovery,oomphlap_failed_channel_in_error_indices,correction_interior_rewrite_capture_rate,avg_first_pass_recovery_delta,avg_correction_spillover_coverage_fraction,correction_residual_fraction,oomphlap_retry_candidate_source,graph_critical_ratio_no_consolidate_bleach,oomphlap_failed_channel,avg_oomphlap_retry_max_attempts,correction_spillover_recovery_delta,failure_reason_no_verify,residual_polish_usage_rate,correction_focus_strength,failure_reason_no_consolidate_bleach,trial,oomphlap_verify_flag,oomphlap_retry_attempted,failure_count_repair_backlog,failure_count_verify_missed_oomphlap,avg_correction_focus_strength,avg_correction_residual_fraction,oomphlap_initial_bit_error_count,min_success_rate,correction_spillover_polish_applied,oomphlap_retry_generic_strategy_rate,oomphlap_retry_attempt_rate,ssim_no_consolidate_bleach,block_dropout_recovery_delta,hologram_largest_cluster_share,hologram_threshold_gap_before_recovery,avg_hologram_missing_fraction,modeled_ablation_count,full_success_rate,avg_correction_boundary_rewrite_capture_rate,avg_correction_interior_candidate_count,correction_boundary_rewrite_capture_rate,no_correction_write_success_rate,failure_count_verify_missed_hologram,no_consolidate_bleach_success_rate,pipeline_success,correction_spillover_fraction,failure_count_oomphlap_retry_failed,correction_interior_candidate_count,correction_boundary_rewrite_coverage_fraction,correction_residual_polish_applied,avg_hologram_largest_cluster_fill_ratio,graph_critical_ratio_pipeline,phase_noise_success_rate,oomphlap_failed_channel_in_error_indices_rate,avg_hologram_threshold_gap_before_recovery,avg_hologram_damage_fraction
,block_dropout,,0.0,,,,0,,,1,0.068481,,0.0,1.0,,0,0.847926,0.0,c4_sim4_pipeline,,,,0,0.0,1.0,,,,0.173591,random,,,,,1,0.470588,,38,,,1,,,0.775815,,0.999999,,0.039795,,,,,,0.89014,,,0.109859,,,0.001534,2,,42,652,0.921659,spillover_polish,,1.0,3,48,1,40,51,,1.0,1,0.470588,0.045207,targeted_channel_rewrite,,0,1,,0.042251,,,,,,multi_stage_failure,,0.115865,0.884135,,0,,-0.128557,0,0.552303,,,0,,,0.337198,,diff_mask,,,6.1e-05,,0.175683,,,,,0.503565,0.109859,,1.0,,,,48,none,,,,24,1,,,,0.111002,0.967015,,,1,,,none,,552,,,1,1.0,,,0.0,failed_channel,0.153333,0,,0.691679,multi_stage_failure,,0.737024,graph_maintenance_disabled,0,1,1,,,,,1,,1,,,0.999999,,0.866564,0.840141,,,,,,1.0,,,,1,0.43195,,552,0.073733,0,,0.0,,,,
,distributed_dropout,,0.0,,,,1,,,0,0.000549,,0.0,0.0,,0,0.0,0.0,c4_sim4_pipeline,,,,1,0.0,0.0,,,,0.097687,stuck_high,,,,,0,0.0,,31,,,0,,,0.350746,,0.995669,,0.004089,,,,,,0.0,,,0.995669,,,0.0,0,,43,67,0.0,pre,,0.337323,0,0,0,31,0,,1.0,0,0.0,0.0,none,,0,0,,0.0,,,,,,none,,0.888889,0.111111,,0,,0.0,0,0.171032,,,0,,,0.097889,,diff_mask,,,0.0,,0.028778,,,,,1.0,0.995669,,0.0,,,,0,none,,,,0,1,,,,0.0,0.0,,,0,,,none,,0,,,0,0.0,,,0.0,none,0.133333,0,,0.0,none,,0.157836,graph_maintenance_disabled,1,1,0,,,,,0,,0,,,0.995669,,0.134328,0.0,,,,,,0.0,,,,1,0.0,,0,0.0,0,,0.0,,,,
,phase_noise,,0.0,,,,1,,,0,0.023193,,0.0,0.0,,0,0.0,0.0,c4_sim4_pipeline,,,,1,0.0,0.0,,,,0.144632,none,,,,,0,0.0,,30,,,0,,,0.762444,,0.999466,,0.012878,,,,,,0.0,,,0.999466,,,0.0,0,,44,211,0.0,pre,,0.255547,0,0,0,45,0,,1.0,0,0.0,0.0,none,,0,0,,0.0,,,,,,none,,0.194737,0.805263,,0,,0.0,0,0.146398,,,0,,,0.061712,,diff_mask,,,0.0,,0.023759,,,,,0.476316,0.999466,,0.0,,,,0,none,,,,0,0,,,,0.0,0.0,,,0,,,none,,0,,,0,0.0,,,0.0,none,0.113333,-1,,0.0,none,,0.076244,graph_maintenance_disabled,2,0,0,,,,,0,,0,,,0.999466,,0.85782,0.0,,,,,,0.0,,,,1,0.0,,0,0.0,0,,0.0,,,,
,phase_noise,,0.0,,,,1,,,0,0.023193,,0.0,0.0,,0,0.0,0.0,c4_sim4_pipeline,,,,1,0.0,0.0,,,,0.152444,stuck_high,,,,,0,0.0,,13,,,0,,,0.83053,,0.999493,,0.012634,,,,,,0.0,,,0.999493,,,0.0,0,,45,207,0.0,pre,,0.262685,0,0,0,42,0,,1.0,0,0.0,0.0,none,,0,0,,0.0,,,,,,none,,0.194737,0.805263,,0,,0.0,0,0.152718,,,0,,,0.062217,,diff_mask,,,0.0,,0.025788,,,,,0.510526,0.999493,,0.0,,,,0,none,,,,0,1,,,,0.0,0.0,,,0,,,none,,0,,,0,0.0,,,0.0,none,0.173333,1,,0.0,none,,0.083053,graph_maintenance_disabled,3,1,0,,,,,0,,0,,,0.999493,,0.937198,0.0,,,,,,0.0,,,,1,0.0,,0,0.0,0,,0.0,,,,
,distributed_dropout,,0.0,,,,1,,,0,0.000549,,0.0,0.0,,0,0.0,0.0,c4_sim4_pipeline,,,,1,0.0,0.0,,,,0.158907,random,,,,,0,0.0,,21,,,0,,,0.346429,,0.984576,,0.004272,,,,,,0.0,,,0.984576,,,0.0,0,,46,70,0.0,pre,,0.335373,0,0,0,25,0,,1.0,0,0.0,0.0,none,,0,0,,0.0,,,,,,none,,0.888889,0.111111,,0,,0.0,0,0.169898,,,0,,,0.097572,,diff_mask,,,0.0,,0.028476,,,,,1.0,0.984576,,0.0,,,,0,none,,,,0,1,,,,0.0,0.0,,,0,,,none,,0,,,0,0.0,,,0.0,none,0.153333,2,,0.0,none,,0.155893,graph_maintenance_disabled,4,1,0,,,,,0,,0,,,0.984576,,0.128571,0.0,,,,,,0.0,,,,1,0.0,,0,0.0,0,,0.0,,,,
,block_dropout,,0.0,,,,0,,,0,0.063721,,0.0,1.0,,0,0.862254,0.0,c4_sim4_pipeline,,,,0,0.0,1.0,,,,0.115439,stuck_high,,,,,1,0.827586,,30,,,1,,,0.797268,,1.0,,0.03418,,,,,,0.734347,,,0.265653,,,0.001786,2,,47,560,0.948122,spillover_polish,,1.0,0,48,1,36,29,,1.0,1,0.827586,0.073564,none,,0,0,,0.271515,,,,,,correction_write_disabled_hologram,,0.12069,0.87931,,0,,0.0,0,0.571067,,,0,,,0.346955,,diff_mask,,,6.1e-05,,0.17801,,,,,0.483716,0.265653,,1.0,,,,48,none,,,,24,1,,,,0.038723,0.0,,,0,,,none,,482,,,0,1.0,,,0.0,none,0.14,0,,0.350545,verify_disabled_hologram,,0.757405,graph_maintenance_disabled,5,1,0,,,,,0,,1,,,1.0,,0.901786,0.684347,,,,,,1.0,,,,1,0.326553,,482,0.085868,0,,0.0,,,,
,block_dropout,,0.0,,,,0,,,1,0.070557,,0.0,1.0,,0,0.939722,0.0,c4_sim4_pipeline,,,,0,0.0,1.0,,,,0.169461,stuck_low,,,,,1,0.0,,28,,,0,,,0.829697,,1.0,,0.039551,,,,,,0.955704,,,0.044296,,,0.001543,1,,48,648,1.0,rewrite,,1.0,2,39,1,34,0,,1.0,1,0.0,0.0,targeted_channel_rewrite,,0,1,,0.770917,,,,,,multi_stage_failure,,0.114187,0.885813,,0,,-0.405568,0,0.600068,,,0,,,0.362035,,diff_mask,,,6.1e-05,,0.186604,,,,,0.522491,0.044296,,1.0,,,,39,none,,,,0,1,,,,0.184787,0.758206,,,1,,,none,,608,,,1,1.0,,,0.0,failed_channel,0.153333,1,,0.0,multi_stage_failure,,0.788212,graph_maintenance_disabled,6,1,1,,,,,1,,0,,,1.0,,0.932099,0.905704,,,,,,1.0,,,,1,0.0,,608,0.060278,0,,0.0,,,,
,block_dropout,,0.0,,,,1,,,0,0.017578,,0.0,0.0,,0,0.0,0.0,c4_sim4_pipeline,,,,1,0.0,0.0,,,,0.054319,stuck_low,,,,,0,0.0,,55,,,0,,,0.518729,,0.999925,,0.015686,,,,,,0.0,,,0.999925,,,0.0,0,,49,257,0.0,pre,,0.897159,0,0,0,46,0,,1.0,0,0.0,0.0,none,,0,0,,0.0,,,,,,none,,0.222222,0.777778,,0,,0.0,1,0.353646,,,0,,,0.233896,,diff_mask,,,0.0,,0.110214,,,,,0.475694,0.999925,,0.0,,,,0,none,,,,0,1,,,,0.0,0.0,,,0,,,none,,0,,,0,0.0,,,0.0,none,0.146667,2,,0.0,none,,0.492793,graph_maintenance_disabled,7,1,0,,,,,0,,0,,,0.999925,,0.533074,0.0,,,,,,0.0,,,,1,0.0,,0,0.0,0,,0.0,,,,
,phase_noise,,0.0,,,,0,,,1,0.024353,,0.0,0.0,,0,0.0,0.0,c4_sim4_pipeline,,,,0,0.0,1.0,,,,0.151941,random,,,,,0,0.0,,26,,,0,,,0.749291,,0.999585,,0.012024,,,,,,0.0,,,0.999585,,,0.0,0,,50,197,0.0,pre,,0.254209,3,0,0,42,0,,1.0,0,0.0,0.0,targeted_channel_rewrite,,0,1,,0.0,,,,,,correction_write_disabled_oomphlap,,0.190476,0.809524,,0,,-0.179002,0,0.145218,,,0,,,0.061617,,diff_mask,,,0.0,,0.023332,,,,,0.423559,0.999585,,1.0,,,,0,none,,,,0,1,,,,0.0,0.745572,,,1,,,none,,0,,,1,0.0,,,0.0,failed_channel,0.086667,1,,0.0,verify_disabled_oomphlap,,0.074929,graph_maintenance_disabled,8,1,1,,,,,1,,0,,,0.999585,,0.857868,0.0,,,,,,0.0,,,,1,0.0,,0,0.0,0,,0.0,,,,
,distributed_dropout,,0.0,,,,0,,,1,0.002197,,0.0,1.0,,0,0.120968,0.0,c4_sim4_pipeline,,,,0,0.0,1.0,,,,0.130208,random,,,,,1,0.411111,,34,,,1,,,0.441756,,0.997942,,0.007568,,,,,,0.902582,,,0.09536,,,0.008065,2,,51,124,0.274194,spillover_polish,,0.37992,3,19,1,49,90,,1.0,1,0.411111,0.037258,targeted_channel_rewrite,,0,1,,0.524084,,,,,,multi_stage_failure,,0.555556,0.444444,,0,,-0.534756,0,0.196428,,,0,,,0.105,,diff_mask,,,6.1e-05,,0.04163,,,,,0.944444,0.09536,,1.0,,,,19,none,,,,37,1,,,,0.010794,0.910082,,,1,,,none,,15,,,1,1.0,,,0.0,failed_channel,0.146667,2,,0.330447,multi_stage_failure,,0.19879,graph_maintenance_disabled,9,1,1,,,,,1,,1,,,0.997942,,0.274194,0.85464,,,,,,1.0,,,,1,0.404933,,15,0.153226,0,,0.0,,,,
,phase_noise,,0.0,,,,1,,,0,0.007324,,0.0,0.0,,0,0.0,0.0,c4_sim4_pipeline,,,,1,0.0,0.0,,,,0.124206,stuck_high,,,,,0,0.0,,11,,,0,,,0.439583,,0.999993,,0.003784,,,,,,0.0,,,0.999993,,,0.0,0,,52,62,0.0,pre,,0.226561,0,0,0,26,0,,1.0,0,0.0,0.0,none,,0,0,,0.0,,,,,,none,,0.333333,0.666667,,0,,0.0,0,0.121286,,,0,,,0.059703,,diff_mask,,,0.0,,0.013452,,,,,0.258333,0.999993,,0.0,,,,0,none,,,,0,1,,,,0.0,0.0,,,0,,,none,,0,,,0,0.0,,,0.0,none,0.093333,0,,0.0,none,,0.043958,graph_maintenance_disabled,10,1,0,,,,,0,,0,,,0.999993,,0.5,0.0,,,,,,0.0,,,,1,0.0,,0,0.0,0,,0.0,,,,
,phase_noise,,0.0,,,,0,,,1,0.025513,,0.0,0.0,,0,0.0,0.0,c4_sim4_pipeline,,,,0,0.0,1.0,,,,0.043213,none,,,,,0,0.0,,28,,,0,,,0.747166,,0.999486,,0.012634,,,,,,0.0,,,0.999486,,,0.0,0,,53,207,0.0,pre,,0.253995,1,0,0,41,0,,1.0,0,0.0,0.0,margin_guard_rewrite,,0,1,,0.0,,,,,,correction_write_disabled_oomphlap,,0.186603,0.813397,,0,,-0.157165,1,0.145029,,,0,,,0.061602,,diff_mask,,,0.0,,0.023312,,,,,0.423445,0.999486,,1.0,,,,0,none,,,,0,0,,,,0.0,0.660527,,,1,,,none,,0,,,0,0.0,,,0.0,margin_guard,0.106667,-1,,0.0,verify_disabled_oomphlap,,0.074717,graph_maintenance_disabled,11,1,1,,,,,1,,0,,,0.999486,,0.855072,0.0,,,,,,0.0,,,,1,0.0,,0,0.0,0,,0.0,,,,
,block_dropout,,0.0,,,,0,,,0,0.042847,,0.0,1.0,,0,0.860927,0.0,c4_sim4_pipeline,,,,0,0.0,1.0,,,,0.056016,none,,,,,1,0.0,,12,,,0,,,0.7894,,1.0,,0.018433,,,,,,0.846932,,,0.153067,,,0.003311,1,,54,302,1.0,rewrite,,1.0,0,42,1,28,0,,1.0,1,0.0,0.0,none,,0,0,,0.706946,,,,,,correction_write_disabled_hologram,,0.145299,0.854701,,0,,0.0,0,0.564146,,,0,,,0.343356,,diff_mask,,,6.1e-05,,0.17088,,,,,0.396011,0.153067,,1.0,,,,42,none,,,,0,0,,,,0.139987,0.0,,,0,,,none,,260,,,0,1.0,,,0.0,none,0.126667,-1,,0.0,verify_disabled_hologram,,0.74993,graph_maintenance_disabled,12,0,0,,,,,0,,0,,,1.0,,0.92053,0.796933,,,,,,1.0,,,,1,0.0,,260,0.139073,0,,0.0,,,,
,phase_noise,,0.0,,,,1,,,0,0.017578,,0.0,0.0,,0,0.0,0.0,c4_sim4_pipeline,,,,1,0.0,0.0,,,,0.173704,random,,,,,0,0.0,,11,,,0,,,0.734612,,0.999957,,0.006042,,,,,,0.0,,,0.999957,,,0.0,0,,55,99,0.0,pre,,0.252732,0,0,0,42,0,,1.0,0,0.0,0.0,none,,0,0,,0.0,,,,,,none,,0.222222,0.777778,,0,,0.0,0,0.143917,,,0,,,0.061513,,diff_mask,,,0.0,,0.022521,,,,,0.302083,0.999957,,0.0,,,,0,none,,,,0,1,,,,0.0,0.0,,,0,,,none,,0,,,0,0.0,,,0.0,none,0.133333,0,,0.0,none,,0.073461,graph_maintenance_disabled,13,1,0,,,,,0,,0,,,0.999957,,0.878788,0.0,,,,,,0.0,,,,1,0.0,,0,0.0,0,,0.0,,,,
,distributed_dropout,,0.0,,,,0,,,1,0.000549,,0.0,0.0,,0,0.0,0.0,c4_sim4_pipeline,,,,0,0.0,1.0,,,,0.062957,stuck_high,,,,,0,0.0,,21,,,0,,,0.396739,,0.985436,,0.002808,,,,,,0.0,,,0.985436,,,0.0,0,,56,46,0.0,pre,,0.358491,2,0,0,31,0,,1.0,0,0.0,0.0,targeted_channel_rewrite,,0,1,,0.0,,,,,,correction_write_disabled_oomphlap,,0.888889,0.111111,,0,,-0.628392,0,0.183508,,,0,,,0.101382,,diff_mask,,,0.0,,0.032288,,,,,1.0,0.985436,,1.0,,,,0,none,,,,0,1,,,,0.0,0.953394,,,2,,,none,,0,,,1,0.0,,,0.0,failed_channel,0.146667,0,,0.0,verify_disabled_oomphlap,,0.178533,graph_maintenance_disabled,14,1,1,,,,,1,,0,,,0.985436,,0.195652,0.0,,,,,,0.0,,,,1,0.0,,0,0.0,0,,0.0,,,,
,block_dropout,,0.0,,,,0,,,1,0.072571,,0.0,1.0,,0,0.814286,0.0,c4_sim4_pipeline,,,,0,0.0,1.0,,,,0.123637,stuck_high,,,,,1,0.0,,44,,,0,,,0.742391,,0.999997,,0.038452,,,,,,0.733928,,,0.266069,,,0.001587,1,,57,630,0.892063,rewrite,,1.0,2,49,1,45,0,,1.0,1,0.0,0.0,targeted_channel_rewrite,,0,1,,0.733928,,,,,,multi_stage_failure,,0.114382,0.885618,,0,,-0.317256,0,0.523741,,,0,,,0.322345,,diff_mask,,,6.1e-05,,0.169008,,,,,0.445753,0.266069,,1.0,,,,49,none,,,,0,1,,,,0.0,0.90901,,,1,,,none,,513,,,1,1.0,,,0.0,failed_channel,0.166667,1,,0.0,multi_stage_failure,,0.705271,graph_maintenance_disabled,15,1,1,,,,,1,,0,,,0.999997,,0.84127,0.683931,,,,,,1.0,,,,1,0.0,,513,0.077778,0,,0.0,,,,
,distributed_dropout,,0.0,,,,1,,,0,0.000977,,0.0,0.0,,0,0.0,0.0,c4_sim4_pipeline,,,,1,0.0,0.0,,,,0.121477,stuck_low,,,,,0,0.0,,34,,,0,,,0.419014,,0.995769,,0.004333,,,,,,0.0,,,0.995769,,,0.0,0,,58,71,0.0,pre,,0.369007,0,0,0,37,0,,1.0,0,0.0,0.0,none,,0,0,,0.0,,,,,,none,,0.75,0.25,,0,,0.0,0,0.189813,,,0,,,0.103148,,diff_mask,,,0.0,,0.034293,,,,,1.0,0.995769,,0.0,,,,0,none,,,,0,1,,,,0.0,0.0,,,0,,,none,,0,,,0,0.0,,,0.0,none,0.106667,0,,0.0,none,,0.188556,graph_maintenance_disabled,16,1,0,,,,,0,,0,,,0.995769,,0.225352,0.0,,,,,,0.0,,,,1,0.0,,0,0.0,0,,0.0,,,,
,phase_noise,,0.0,,,,0,,,1,0.019775,,0.0,0.0,,0,0.0,0.0,c4_sim4_pipeline,,,,0,0.0,1.0,,,,0.141855,stuck_high,,,,,0,0.0,,10,,,0,,,0.765191,,0.999948,,0.007629,,,,,,0.0,,,0.999948,,,0.0,0,,59,125,0.0,pre,,0.255828,2,0,0,43,0,,1.0,0,0.0,0.0,targeted_channel_rewrite,,0,1,,0.0,,,,,,correction_write_disabled_oomphlap,,0.209877,0.790123,,0,,-0.014072,0,0.146646,,,0,,,0.061732,,diff_mask,,,0.0,,0.02354,,,,,0.348765,0.999948,,1.0,,,,0,none,,,,0,1,,,,0.0,0.995,,,1,,,none,,0,,,1,0.0,,,0.0,failed_channel,0.18,1,,0.0,verify_disabled_oomphlap,,0.076519,graph_maintenance_disabled,17,1,1,,,,,1,,0,,,0.999948,,0.904,0.0,,,,,,0.0,,,,1,0.0,,0,0.0,0,,0.0,,,,
,block_dropout,,0.0,,,,1,,,0,0.000488,,0.0,0.0,,0,0.0,0.0,c4_sim4_pipeline,,,,1,0.0,0.0,,,,0.150612,stuck_low,,,,,0,0.0,,18,,,0,,,0.386364,,0.999999,,0.002686,,,,,,0.0,,,0.999999,,,0.0,0,,60,44,0.0,pre,,0.700558,0,0,0,31,0,,1.0,0,0.0,0.0,none,,0,0,,0.0,,,,,,none,,1.0,0.0,,0,,0.0,0,0.270217,,,0,,,0.190513,,diff_mask,,,0.0,,0.078129,,,,,1.0,0.999999,,0.0,,,,0,none,,,,0,1,,,,0.0,0.0,,,0,,,none,,0,,,0,0.0,,,0.0,none,0.193333,0,,0.0,none,,0.367045,graph_maintenance_disabled,18,1,0,,,,,0,,0,,,0.999999,,0.181818,0.0,,,,,,0.0,,,,1,0.0,,0,0.0,0,,0.0,,,,
,distributed_dropout,,0.0,,,,0,,,1,0.001526,,0.0,0.0,,0,0.0,0.0,c4_sim4_pipeline,,,,0,0.0,1.0,,,,0.145168,stuck_low,,,,,0,0.0,,34,,,0,,,0.298421,,0.999978,,0.006958,,,,,,0.0,,,0.999978,,,0.0,0,,61,114,0.0,pre,,0.314132,2,0,0,43,0,,1.0,0,0.0,0.0,targeted_channel_rewrite,,0,1,,0.0,,,,,,correction_write_disabled_oomphlap,,0.64,0.36,,0,,-0.082308,0,0.15773,,,0,,,0.094164,,diff_mask,,,0.0,,0.025051,,,,,0.72,0.999978,,1.0,,,,0,none,,,,0,1,,,,0.0,0.96586,,,1,,,none,,0,,,1,0.0,,,0.0,failed_channel,0.146667,1,,0.0,verify_disabled_oomphlap,,0.134289,graph_maintenance_disabled,19,1,1,,,,,1,,0,,,0.999978,,0.157895,0.0,,,,,,0.0,,,,1,0.0,,0,0.0,0,,0.0,,,,
12.25,,0.251802,,1.0,0.0,0.058172,,1.0,0,,,0.166667,,,0.0,,,,c4_sim4_pipeline,234.65,0.393233,0.606079,,,0.55,0.0,0.3,0.45,,,0.222304,0.0,0.0,0.085464,,,0,,0.45,0.158277,,0.15043,0.85,,0.0,,0.029498,,0.0,0.398843,0.05,0.35,0.15,,20,0.3,,121.5,0.0,,,0.25,,,,,0.4,,,,,,,0.0,1.0,,,,,0.9,,,0.601157,,0.5,0.024176,0.000891,12.25,0.152482,,0,,,0.068634,,0.714286,,,,0.1,0.522676,,0.15,0.15,,0.0,,0.27524,0.124574,,0.0,,0.45,0.253182,0.007801,0.3,,,0.25,0.55,26.45,0.0,1.0,,,8.5,0.0,4.25,,,0.4,-0.122354,0.604194,,,1.0,0.3,,0.3,3,,0.070737,,0.55,0.0,,,0.024265,0.085464,,,,,1.0,,,0.0,,,,,,0,0,0.305723,0.0,,1.0,,0.0,0.45,,0.594436,,,1.8e-05,3,1.0,0.3,121.5,,0.45,0,0.0,,,0,,,,0.611735,,1.0,0.4,0.238285,0.014322
