avg_correction_spillover_selected_count,avg_correction_spillover_candidate_count,oomphlap_retry_attempt_rate,no_consolidate_bleach_success,correction_residual_polish_applied,correction_residual_fraction,hologram_largest_cluster_bbox_fraction,correction_boundary_selected_count,hologram_damage_cluster_count,avg_correction_spillover_capture_rate,avg_correction_residual_candidate_count,oomphlap_retry_succeeded,avg_correction_residual_capture_rate,avg_failed_hologram_threshold_gap_after_recovery,ssim_no_consolidate_bleach,hologram_focus_interior_share,oomphlap_retry_success_rate_given_attempt,avg_hologram_damage_cluster_count,avg_correction_boundary_rewrite_capture_rate,failure_count_oomphlap_retry_failed,trial,avg_rewrite_recovery_delta,failure_count_repair_backlog,avg_correction_residual_fraction,avg_hologram_geometry_score,hologram_severity_score,hologram_geometry_score,correction_spillover_coverage_fraction,block_dropout_success_rate,correction_interior_rewrite_fraction,oomphlap_verify_channel_failure_trigger_rate,avg_correction_rewrite_fraction,avg_spillover_recovery_delta,n_trials,failure_count_verify_missed_hologram,ssim_pipeline,oomphlap_retry_candidate_count,avg_correction_spillover_fraction,claim,oomphlap_retry_targeted_strategy_rate,hologram_largest_cluster_fill_ratio,modeled_ablation_count,uplift_vs_no_verify,no_verify_success_rate,distributed_dropout_recovery_delta,failure_count_verify_missed_oomphlap,oomphlap_final_bit_error_count,correction_residual_capture_rate,correction_rewrite_coverage_fraction,hologram_threshold_gap_closed_fraction,avg_correction_interior_candidate_count,avg_correction_residual_selected_count,spillover_usage_rate,oomphlap_verify_rate,correction_first_pass_recovery_delta,oomphlap_retry_generic_strategy_rate,no_verify_success,phase_noise_threshold_crossing_rate,hologram_threshold_gap_after_recovery,correction_rewrite_fraction,correction_spillover_capture_rate,oomphlap_verify_flag,second_pass_usage_rate,uplift_vs_no_correction_write,correction_interior_rewrite_coverage_fraction,ssim_no_correction_write,avg_hologram_missing_to_diff_ratio,pipeline_failure_rate,avg_residual_recovery_delta,min_success_rate,hologram_mode,correction_boundary_candidate_count,correction_residual_coverage_fraction,hologram_threshold_gap_before_recovery,avg_oomphlap_retry_draw_minus_success_rate,avg_second_pass_recovery_delta,correction_residual_selected_count,oomphlap_channel_failure_stuck_low_rate,avg_correction_boundary_candidate_count,avg_hologram_missing_fraction,correction_boundary_rewrite_fraction,distributed_dropout_threshold_crossing_rate,oomphlap_failed_channel,avg_hologram_largest_cluster_bbox_fraction,declared_ablation_count,oomphlap_verify_trigger_channel_failure,avg_hologram_largest_cluster_fill_ratio,avg_correction_boundary_rewrite_coverage_fraction,hologram_missing_to_diff_ratio,oomphlap_channel_failure_none_rate,correction_residual_candidate_count,failure_count_partial_hologram_correction_failure,correction_spillover_recovery_delta,oomphlap_initial_bit_error_count,graph_critical_ratio_pipeline,avg_hologram_threshold_gap_after_recovery,avg_oomphlap_retry_max_attempts,avg_hologram_damage_fraction,correction_interior_rewrite_capture_rate,oomphlap_retry_max_attempts,avg_hologram_largest_cluster_share,avg_oomphlap_min_threshold_distance,correction_spillover_selected_count,avg_correction_attempts_used,failure_reason_no_consolidate_bleach,correction_boundary_rewrite_capture_rate,failure_reason_no_verify,correction_second_pass_recovery_delta,hologram_threshold_crossed_after_recovery,avg_correction_boundary_rewrite_fraction,correction_interior_candidate_count,oomphlap_retry_attempted,avg_hologram_severity_score,failure_count_critical_node_backlog,scenario_seed,avg_oomphlap_initial_bit_error_count,correction_residual_recovery_delta,uplift_vs_modeled_ablations,correction_spillover_fraction,phase_noise_success_rate,residual_polish_usage_rate,no_consolidate_bleach_success_rate,graph_critical_ratio_no_consolidate_bleach,oomphlap_retry_targeted_success_rate,correction_interior_selected_count,rewrite_usage_rate,full_success_rate,avg_correction_interior_rewrite_coverage_fraction,avg_total_recovery_delta,focus_source_missing_rate,avg_correction_rewrite_coverage_fraction,all_ablations_modeled,avg_hologram_focus_interior_share,oomphlap_retry_attempts_used,correction_attempts_used,hologram_damage_fraction,avg_oomphlap_retry_targeted_success_rate,hologram_missing_count,corrupt_size,pipeline_success,avg_hologram_threshold_gap_before_recovery,avg_first_pass_recovery_delta,avg_failed_oomphlap_retry_draw_minus_success_rate,no_correction_write_success,no_correction_write_success_rate,avg_hologram_threshold_gap_closed_fraction,correction_total_recovery_delta,oomphlap_retry_draw_minus_success_rate,avg_correction_interior_rewrite_capture_rate,threshold_crossing_recovery_rate,ssim_no_verify,oomphlap_retry_margin_strategy_rate,avg_hologram_missing_count,correction_boundary_rewrite_coverage_fraction,correction_best_stage,avg_correction_residual_coverage_fraction,phase_noise_recovery_delta,oomphlap_verify_trigger_margin,oomphlap_retry_strategy,oomphlap_channel_failure_stuck_high_rate,failure_detail_full,avg_oomphlap_final_bit_error_count,failure_reason_no_correction_write,correction_used_second_pass,correction_rewrite_applied,failure_count_multi_stage,block_dropout_threshold_crossing_rate,correction_spillover_candidate_count,correction_rewrite_recovery_delta,avg_hologram_diff_count,oomphlap_verify_margin_trigger_rate,oomphlap_min_threshold_distance,avg_correction_focus_strength,block_dropout_recovery_delta,hologram_largest_cluster_share,avg_correction_interior_selected_count,uplift_vs_no_consolidate_bleach,hologram_focus_source,oomphlap_channel_failure_random_rate,avg_correction_boundary_selected_count,avg_correction_interior_rewrite_fraction,avg_hologram_focus_boundary_share,distributed_dropout_success_rate,correction_focus_strength,hologram_focus_boundary_share,hologram_missing_fraction,oomphlap_channel_failure,avg_correction_spillover_coverage_fraction,hologram_diff_count,correction_spillover_polish_applied,avg_oomphlap_retry_attempts_used,failure_reason_full
,,,0,0,0.0,0.068481,48,38,,,1,,,0.999999,0.884135,,,,,0,,,,,0.175683,0.775815,0.470588,,1.0,,,,,,0.999999,1,,c4_sim4_pipeline,,0.503565,,1.0,,,,0,0.0,0.921659,1.0,,,,,0.111002,,0,,0.0,0.552303,0.470588,1,,1.0,0.847926,0.109859,,,,,block_dropout,48,0.0,0.840141,,,0,,,,0.337198,,0,,,1,,,0.001534,,0,,0.691679,1,0.0,,,,1.0,2,,,24,,graph_maintenance_disabled,1.0,multi_stage_failure,0.045207,1,,552,1,,,42,,0.0,,0.43195,,,,0.153333,0.967015,552,,,,,,,,,1,2,0.039795,,1,40,1,,,,0,,,0.89014,-0.128557,,,0.109859,,,0.073733,spillover_polish,,,0,targeted_channel_rewrite,,none,,multi_stage_failure,1,1,,,51,0.042251,,,0.173591,,,0.866564,,1.0,diff_mask,,,,,,0.737024,0.115865,6.1e-05,random,,652,1,,none
,,,0,0,0.0,0.000549,0,31,,,0,,,0.995669,0.111111,,,,,1,,,,,0.028778,0.350746,0.0,,0.337323,,,,,,0.995669,0,,c4_sim4_pipeline,,1.0,,0.0,,,,0,0.0,0.0,0.0,,,,,0.0,,1,,0.0,0.171032,0.0,1,,0.0,0.0,0.995669,,,,,distributed_dropout,0,0.0,0.0,,,0,,,,0.097889,,0,,,1,,,0.0,,0,,0.0,0,0.0,,,,0.0,0,,,0,,graph_maintenance_disabled,0.0,none,0.0,0,,0,0,,,43,,0.0,,0.0,,,,0.133333,0.0,0,,,,,,,,,0,0,0.004089,,0,31,1,,,,1,,,0.0,0.0,,,0.995669,,,0.0,pre,,,0,none,,none,,none,0,0,,,0,0.0,,,0.097687,,,0.134328,,1.0,diff_mask,,,,,,0.157836,0.888889,0.0,stuck_high,,67,0,,none
,,,0,0,0.0,0.023193,0,30,,,0,,,0.999466,0.805263,,,,,2,,,,,0.023759,0.762444,0.0,,0.255547,,,,,,0.999466,0,,c4_sim4_pipeline,,0.476316,,0.0,,,,0,0.0,0.0,0.0,,,,,0.0,,1,,0.0,0.146398,0.0,0,,0.0,0.0,0.999466,,,,,phase_noise,0,0.0,0.0,,,0,,,,0.061712,,-1,,,0,,,0.0,,0,,0.0,0,0.0,,,,0.0,0,,,0,,graph_maintenance_disabled,0.0,none,0.0,0,,0,0,,,44,,0.0,,0.0,,,,0.113333,0.0,0,,,,,,,,,0,0,0.012878,,0,45,1,,,,1,,,0.0,0.0,,,0.999466,,,0.0,pre,,,0,none,,none,,none,0,0,,,0,0.0,,,0.144632,,,0.85782,,1.0,diff_mask,,,,,,0.076244,0.194737,0.0,none,,211,0,,none
,,,0,0,0.0,0.023193,0,13,,,0,,,0.999493,0.805263,,,,,3,,,,,0.025788,0.83053,0.0,,0.262685,,,,,,0.999493,0,,c4_sim4_pipeline,,0.510526,,0.0,,,,0,0.0,0.0,0.0,,,,,0.0,,1,,0.0,0.152718,0.0,1,,0.0,0.0,0.999493,,,,,phase_noise,0,0.0,0.0,,,0,,,,0.062217,,1,,,1,,,0.0,,0,,0.0,0,0.0,,,,0.0,0,,,0,,graph_maintenance_disabled,0.0,none,0.0,0,,0,0,,,45,,0.0,,0.0,,,,0.173333,0.0,0,,,,,,,,,0,0,0.012634,,0,42,1,,,,1,,,0.0,0.0,,,0.999493,,,0.0,pre,,,0,none,,none,,none,0,0,,,0,0.0,,,0.152444,,,0.937198,,1.0,diff_mask,,,,,,0.083053,0.194737,0.0,stuck_high,,207,0,,none
,,,0,0,0.0,0.000549,0,21,,,0,,,0.984576,0.111111,,,,,4,,,,,0.028476,0.346429,0.0,,0.335373,,,,,,0.984576,0,,c4_sim4_pipeline,,1.0,,0.0,,,,0,0.0,0.0,0.0,,,,,0.0,,1,,0.0,0.169898,0.0,1,,0.0,0.0,0.984576,,,,,distributed_dropout,0,0.0,0.0,,,0,,,,0.097572,,2,,,1,,,0.0,,0,,0.0,0,0.0,,,,0.0,0,,,0,,graph_maintenance_disabled,0.0,none,0.0,0,,0,0,,,46,,0.0,,0.0,,,,0.153333,0.0,0,,,,,,,,,0,0,0.004272,,0,25,1,,,,1,,,0.0,0.0,,,0.984576,,,0.0,pre,,,0,none,,none,,none,0,0,,,0,0.0,,,0.158907,,,0.128571,,1.0,diff_mask,,,,,,0.155893,0.888889,0.0,random,,70,0,,none
,,,0,0,0.0,0.063721,48,30,,,0,,,1.0,0.87931,,,,,5,,,,,0.17801,0.797268,0.827586,,1.0,,,,,,1.0,0,,c4_sim4_pipeline,,0.483716,,1.0,,,,0,0.0,0.948122,1.0,,,,,0.038723,,0,,0.0,0.571067,0.827586,1,,1.0,0.862254,0.265653,,,,,block_dropout,48,0.0,0.684347,,,0,,,,0.346955,,0,,,1,,,0.001786,,0,,0.350545,0,0.0,,,,1.0,0,,,24,,graph_maintenance_disabled,1.0,verify_disabled_hologram,0.073564,1,,482,0,,,47,,0.0,,0.326553,,,,0.14,0.0,482,,,,,,,,,0,2,0.03418,,1,36,1,,,,0,,,0.734347,0.0,,,0.265653,,,0.085868,spillover_polish,,,0,none,,none,,correction_write_disabled_hologram,1,1,,,29,0.271515,,,0.115439,,,0.901786,,1.0,diff_mask,,,,,,0.757405,0.12069,6.1e-05,stuck_high,,560,1,,none
,,,0,0,0.0,0.070557,39,28,,,1,,,1.0,0.885813,,,,,6,,,,,0.186604,0.829697,0.0,,1.0,,,,,,1.0,1,,c4_sim4_pipeline,,0.522491,,1.0,,,,0,0.0,1.0,1.0,,,,,0.184787,,0,,0.0,0.600068,0.0,1,,1.0,0.939722,0.044296,,,,,block_dropout,39,0.0,0.905704,,,0,,,,0.362035,,1,,,1,,,0.001543,,0,,0.0,1,0.0,,,,1.0,2,,,0,,graph_maintenance_disabled,1.0,multi_stage_failure,0.0,1,,608,1,,,48,,0.0,,0.0,,,,0.153333,0.758206,608,,,,,,,,,1,1,0.039551,,1,34,1,,,,0,,,0.955704,-0.405568,,,0.044296,,,0.060278,rewrite,,,0,targeted_channel_rewrite,,none,,multi_stage_failure,0,1,,,0,0.770917,,,0.169461,,,0.932099,,1.0,diff_mask,,,,,,0.788212,0.114187,6.1e-05,stuck_low,,648,0,,none
,,,0,0,0.0,0.017578,0,55,,,0,,,0.999925,0.777778,,,,,7,,,,,0.110214,0.518729,0.0,,0.897159,,,,,,0.999925,0,,c4_sim4_pipeline,,0.475694,,0.0,,,,0,0.0,0.0,0.0,,,,,0.0,,1,,0.0,0.353646,0.0,1,,0.0,0.0,0.999925,,,,,block_dropout,0,0.0,0.0,,,0,,,,0.233896,,2,,,1,,,0.0,,0,,0.0,0,0.0,,,,0.0,0,,,0,,graph_maintenance_disabled,0.0,none,0.0,0,,0,0,,,49,,0.0,,0.0,,,,0.146667,0.0,0,,,,,,,,,0,0,0.015686,,0,46,1,,,,1,,,0.0,0.0,,,0.999925,,,0.0,pre,,,1,none,,none,,none,0,0,,,0,0.0,,,0.054319,,,0.533074,,1.0,diff_mask,,,,,,0.492793,0.222222,0.0,stuck_low,,257,0,,none
,,,0,0,0.0,0.024353,0,26,,,1,,,0.999585,0.809524,,,,,8,,,,,0.023332,0.749291,0.0,,0.254209,,,,,,0.999585,1,,c4_sim4_pipeline,,0.423559,,1.0,,,,0,0.0,0.0,0.0,,,,,0.0,,0,,0.0,0.145218,0.0,1,,1.0,0.0,0.999585,,,,,phase_noise,0,0.0,0.0,,,0,,,,0.061617,,1,,,1,,,0.0,,0,,0.0,1,0.0,,,,0.0,2,,,0,,graph_maintenance_disabled,0.0,verify_disabled_oomphlap,0.0,0,,0,1,,,50,,0.0,,0.0,,,,0.086667,0.745572,0,,,,,,,,,1,0,0.012024,,0,42,1,,,,0,,,0.0,-0.179002,,,0.999585,,,0.0,pre,,,0,targeted_channel_rewrite,,none,,correction_write_disabled_oomphlap,0,0,,,0,0.0,,,0.151941,,,0.857868,,1.0,diff_mask,,,,,,0.074929,0.190476,0.0,random,,197,0,,none
,,,0,0,0.0,0.002197,19,34,,,1,,,0.997942,0.444444,,,,,9,,,,,0.04163,0.441756,0.411111,,0.37992,,,,,,0.997942,1,,c4_sim4_pipeline,,0.944444,,1.0,,,,0,0.0,0.274194,1.0,,,,,0.010794,,0,,0.0,0.196428,0.411111,1,,1.0,0.120968,0.09536,,,,,distributed_dropout,19,0.0,0.85464,,,0,,,,0.105,,2,,,1,,,0.008065,,0,,0.330447,1,0.0,,,,1.0,2,,,37,,graph_maintenance_disabled,1.0,multi_stage_failure,0.037258,1,,15,1,,,51,,0.0,,0.404933,,,,0.146667,0.910082,15,,,,,,,,,1,2,0.007568,,1,49,1,,,,0,,,0.902582,-0.534756,,,0.09536,,,0.153226,spillover_polish,,,0,targeted_channel_rewrite,,none,,multi_stage_failure,1,1,,,90,0.524084,,,0.130208,,,0.274194,,1.0,diff_mask,,,,,,0.19879,0.555556,6.1e-05,random,,124,1,,none
,,,0,0,0.0,0.007324,0,11,,,0,,,0.999993,0.666667,,,,,10,,,,,0.013452,0.439583,0.0,,0.226561,,,,,,0.999993,0,,c4_sim4_pipeline,,0.258333,,0.0,,,,0,0.0,0.0,0.0,,,,,0.0,,1,,0.0,0.121286,0.0,1,,0.0,0.0,0.999993,,,,,phase_noise,0,0.0,0.0,,,0,,,,0.059703,,0,,,1,,,0.0,,0,,0.0,0,0.0,,,,0.0,0,,,0,,graph_maintenance_disabled,0.0,none,0.0,0,,0,0,,,52,,0.0,,0.0,,,,0.093333,0.0,0,,,,,,,,,0,0,0.003784,,0,26,1,,,,1,,,0.0,0.0,,,0.999993,,,0.0,pre,,,0,none,,none,,none,0,0,,,0,0.0,,,0.124206,,,0.5,,1.0,diff_mask,,,,,,0.043958,0.333333,0.0,stuck_high,,62,0,,none
,,,0,0,0.0,0.025513,0,28,,,1,,,0.999486,0.813397,,,,,11,,,,,0.023312,0.747166,0.0,,0.253995,,,,,,0.999486,1,,c4_sim4_pipeline,,0.423445,,1.0,,,,0,0.0,0.0,0.0,,,,,0.0,,0,,0.0,0.145029,0.0,1,,1.0,0.0,0.999486,,,,,phase_noise,0,0.0,0.0,,,0,,,,0.061602,,-1,,,0,,,0.0,,0,,0.0,1,0.0,,,,0.0,1,,,0,,graph_maintenance_disabled,0.0,verify_disabled_oomphlap,0.0,0,,0,1,,,53,,0.0,,0.0,,,,0.106667,0.660527,0,,,,,,,,,1,0,0.012634,,0,41,1,,,,0,,,0.0,-0.157165,,,0.999486,,,0.0,pre,,,1,margin_guard_rewrite,,none,,correction_write_disabled_oomphlap,0,0,,,0,0.0,,,0.043213,,,0.855072,,1.0,diff_mask,,,,,,0.074717,0.186603,0.0,none,,207,0,,none
,,,0,0,0.0,0.042847,42,12,,,0,,,1.0,0.854701,,,,,12,,,,,0.17088,0.7894,0.0,,1.0,,,,,,1.0,0,,c4_sim4_pipeline,,0.396011,,1.0,,,,0,0.0,1.0,1.0,,,,,0.139987,,0,,0.0,0.564146,0.0,0,,1.0,0.860927,0.153067,,,,,block_dropout,42,0.0,0.796933,,,0,,,,0.343356,,-1,,,0,,,0.003311,,0,,0.0,0,0.0,,,,1.0,0,,,0,,graph_maintenance_disabled,1.0,verify_disabled_hologram,0.0,1,,260,0,,,54,,0.0,,0.0,,,,0.126667,0.0,260,,,,,,,,,0,1,0.018433,,1,28,1,,,,0,,,0.846932,0.0,,,0.153067,,,0.139073,rewrite,,,0,none,,none,,correction_write_disabled_hologram,0,1,,,0,0.706946,,,0.056016,,,0.92053,,1.0,diff_mask,,,,,,0.74993,0.145299,6.1e-05,none,,302,0,,none
,,,0,0,0.0,0.017578,0,11,,,0,,,0.999957,0.777778,,,,,13,,,,,0.022521,0.734612,0.0,,0.252732,,,,,,0.999957,0,,c4_sim4_pipeline,,0.302083,,0.0,,,,0,0.0,0.0,0.0,,,,,0.0,,1,,0.0,0.143917,0.0,1,,0.0,0.0,0.999957,,,,,phase_noise,0,0.0,0.0,,,0,,,,0.061513,,0,,,1,,,0.0,,0,,0.0,0,0.0,,,,0.0,0,,,0,,graph_maintenance_disabled,0.0,none,0.0,0,,0,0,,,55,,0.0,,0.0,,,,0.133333,0.0,0,,,,,,,,,0,0,0.006042,,0,42,1,,,,1,,,0.0,0.0,,,0.999957,,,0.0,pre,,,0,none,,none,,none,0,0,,,0,0.0,,,0.173704,,,0.878788,,1.0,diff_mask,,,,,,0.073461,0.222222,0.0,random,,99,0,,none
,,,0,0,0.0,0.000549,0,21,,,1,,,0.985436,0.111111,,,,,14,,,,,0.032288,0.396739,0.0,,0.358491,,,,,,0.985436,1,,c4_sim4_pipeline,,1.0,,1.0,,,,0,0.0,0.0,0.0,,,,,0.0,,0,,0.0,0.183508,0.0,1,,1.0,0.0,0.985436,,,,,distributed_dropout,0,0.0,0.0,,,0,,,,0.101382,,0,,,1,,,0.0,,0,,0.0,1,0.0,,,,0.0,2,,,0,,graph_maintenance_disabled,0.0,verify_disabled_oomphlap,0.0,0,,0,1,,,56,,0.0,,0.0,,,,0.146667,0.953394,0,,,,,,,,,2,0,0.002808,,0,31,1,,,,0,,,0.0,-0.628392,,,0.985436,,,0.0,pre,,,0,targeted_channel_rewrite,,none,,correction_write_disabled_oomphlap,0,0,,,0,0.0,,,0.062957,,,0.195652,,1.0,diff_mask,,,,,,0.178533,0.888889,0.0,stuck_high,,46,0,,none
,,,0,0,0.0,0.072571,49,44,,,1,,,0.999997,0.885618,,,,,15,,,,,0.169008,0.742391,0.0,,1.0,,,,,,0.999997,1,,c4_sim4_pipeline,,0.445753,,1.0,,,,0,0.0,0.892063,1.0,,,,,0.0,,0,,0.0,0.523741,0.0,1,,1.0,0.814286,0.266069,,,,,block_dropout,49,0.0,0.683931,,,0,,,,0.322345,,1,,,1,,,0.001587,,0,,0.0,1,0.0,,,,1.0,2,,,0,,graph_maintenance_disabled,1.0,multi_stage_failure,0.0,1,,513,1,,,57,,0.0,,0.0,,,,0.166667,0.90901,513,,,,,,,,,1,1,0.038452,,1,45,1,,,,0,,,0.733928,-0.317256,,,0.266069,,,0.077778,rewrite,,,0,targeted_channel_rewrite,,none,,multi_stage_failure,0,1,,,0,0.733928,,,0.123637,,,0.84127,,1.0,diff_mask,,,,,,0.705271,0.114382,6.1e-05,stuck_high,,630,0,,none
,,,0,0,0.0,0.000977,0,34,,,0,,,0.995769,0.25,,,,,16,,,,,0.034293,0.419014,0.0,,0.369007,,,,,,0.995769,0,,c4_sim4_pipeline,,1.0,,0.0,,,,0,0.0,0.0,0.0,,,,,0.0,,1,,0.0,0.189813,0.0,1,,0.0,0.0,0.995769,,,,,distributed_dropout,0,0.0,0.0,,,0,,,,0.103148,,0,,,1,,,0.0,,0,,0.0,0,0.0,,,,0.0,0,,,0,,graph_maintenance_disabled,0.0,none,0.0,0,,0,0,,,58,,0.0,,0.0,,,,0.106667,0.0,0,,,,,,,,,0,0,0.004333,,0,37,1,,,,1,,,0.0,0.0,,,0.995769,,,0.0,pre,,,0,none,,none,,none,0,0,,,0,0.0,,,0.121477,,,0.225352,,1.0,diff_mask,,,,,,0.188556,0.75,0.0,stuck_low,,71,0,,none
,,,0,0,0.0,0.019775,0,10,,,1,,,0.999948,0.790123,,,,,17,,,,,0.02354,0.765191,0.0,,0.255828,,,,,,0.999948,1,,c4_sim4_pipeline,,0.348765,,1.0,,,,0,0.0,0.0,0.0,,,,,0.0,,0,,0.0,0.146646,0.0,1,,1.0,0.0,0.999948,,,,,phase_noise,0,0.0,0.0,,,0,,,,0.061732,,1,,,1,,,0.0,,0,,0.0,1,0.0,,,,0.0,2,,,0,,graph_maintenance_disabled,0.0,verify_disabled_oomphlap,0.0,0,,0,1,,,59,,0.0,,0.0,,,,0.18,0.995,0,,,,,,,,,1,0,0.007629,,0,43,1,,,,0,,,0.0,-0.014072,,,0.999948,,,0.0,pre,,,0,targeted_channel_rewrite,,none,,correction_write_disabled_oomphlap,0,0,,,0,0.0,,,0.141855,,,0.904,,1.0,diff_mask,,,,,,0.076519,0.209877,0.0,stuck_high,,125,0,,none
,,,0,0,0.0,0.000488,0,18,,,0,,,0.999999,0.0,,,,,18,,,,,0.078129,0.386364,0.0,,0.700558,,,,,,0.999999,0,,c4_sim4_pipeline,,1.0,,0.0,,,,0,0.0,0.0,0.0,,,,,0.0,,1,,0.0,0.270217,0.0,1,,0.0,0.0,0.999999,,,,,block_dropout,0,0.0,0.0,,,0,,,,0.190513,,0,,,1,,,0.0,,0,,0.0,0,0.0,,,,0.0,0,,,0,,graph_maintenance_disabled,0.0,none,0.0,0,,0,0,,,60,,0.0,,0.0,,,,0.193333,0.0,0,,,,,,,,,0,0,0.002686,,0,31,1,,,,1,,,0.0,0.0,,,0.999999,,,0.0,pre,,,0,none,,none,,none,0,0,,,0,0.0,,,0.150612,,,0.181818,,1.0,diff_mask,,,,,,0.367045,1.0,0.0,stuck_low,,44,0,,none
,,,0,0,0.0,0.001526,0,34,,,1,,,0.999978,0.36,,,,,19,,,,,0.025051,0.298421,0.0,,0.314132,,,,,,0.999978,1,,c4_sim4_pipeline,,0.72,,1.0,,,,0,0.0,0.0,0.0,,,,,0.0,,0,,0.0,0.15773,0.0,1,,1.0,0.0,0.999978,,,,,distributed_dropout,0,0.0,0.0,,,0,,,,0.094164,,1,,,1,,,0.0,,0,,0.0,1,0.0,,,,0.0,2,,,0,,graph_maintenance_disabled,0.0,verify_disabled_oomphlap,0.0,0,,0,1,,,61,,0.0,,0.0,,,,0.146667,0.96586,0,,,,,,,,,1,0,0.006958,,0,43,1,,,,0,,,0.0,-0.082308,,,0.999978,,,0.0,pre,,,0,targeted_channel_rewrite,,none,,correction_write_disabled_oomphlap,0,0,,,0,0.0,,,0.145168,,,0.157895,,1.0,diff_mask,,,,,,0.134289,0.64,0.0,stuck_low,,114,0,,none
4.25,8.5,0.45,,,,,,,0.085464,0.0,,0.0,0.0,,,1.0,26.45,0.3,0,,0.152482,0,0.0,0.606079,,,,1.0,,0.85,0.27524,0.068634,20,0,,,0.058172,c4_sim4_pipeline,0.4,,3,0.55,0.45,0.15043,0,,,,,121.5,0.0,0.15,0.9,,0.0,,0.0,,,,,0.15,0.55,,,0.000891,0.0,0.0,1.0,,,,,-0.122354,0.007801,,0.25,12.25,1.8e-05,,0.166667,,0.024176,3,,0.611735,0.029498,,0.15,,0,,,,0.0,0.85,0.014322,,,0.604194,0.124574,,0.45,,,,,,0.158277,,,0.070737,0,,0.45,,0.55,,1.0,0.0,0.0,,,,0.3,1.0,0.222304,0.253182,0.0,0.251802,1.0,0.601157,,,,0.393233,,,,0.238285,0.024265,0.0,,0.45,0.3,,,0.3,0.3,,0.05,0.3,,,0.0,0.0,,,0.35,,0.0,,,,0,0.714286,,,234.65,0.1,,0.305723,0.594436,,121.5,1.0,,0.25,12.25,0.522676,0.398843,1.0,,,,,0.085464,,,0.5,
